Variable Name,Formula Name,Applicable Role,Applicable Network,Applicable System
OMBS_IO,FML_OMBS_WRAN_LTE_IO_RC112,OMBS,WR_LR,RC113_ES113
OMBS_CPU,FML_OMBS_WRAN_LTE_CORE_CPU_RC112,OMBS,WR_LR_CN,RC113_ES113
OMBS_MEM,FML_OMBS_WRAN_LTE_CORE_MEM_RC112,OMBS,WR_LR_CN,RC113_ES113
OMBS_IO,FML_OMBS_WRAN_LTE_CORE_IO_RC112,OMBS,WR_LR_CN,RC113_ES113
OMBS_CPU,FML_OMBS_CORE_CPU_RC112,OMBS,CN,RC113_ES113
OMBS_MEM,FML_OMBS_CORE_MEM_RC112,OMBS,CN,RC113_ES113
OMBS_IO,FML_OMBS_CORE_IO_RC112,OMBS,CN,RC113_ES113
NAS_CPU,FML_NAS_LTE_CPU_RC112,NAS,LR,RC113_ES113
NAS_MEM,FML_NAS_LTE_MEM_RC112,NAS,LR,RC113_ES113
NAS_IO,FML_NAS_LTE_IO_RC112,NAS,LR,RC113_ES113
NAS_CPU,FML_NAS_LTE_CORE_CPU_RC112,NAS,LR_CN,RC113_ES113
NAS_MEM,FML_NAS_LTE_CORE_MEM_RC112,NAS,LR_CN,RC113_ES113
NAS_IO,FML_NAS_LTE_CORE_IO_RC112,NAS,LR_CN,RC113_ES113
NAS_CPU,FML_NAS_WRAN_CPU_RC112,NAS,WR,RC113_ES113
NAS_MEM,FML_NAS_WRAN_MEM_RC112,NAS,WR,RC113_ES113
NAS_IO,FML_NAS_WRAN_IO_RC112,NAS,WR,RC113_ES113
NAS_CPU,FML_NAS_WRAN_CORE_CPU_RC112,NAS,WR_CN,RC113_ES113
NAS_MEM,FML_NAS_WRAN_CORE_MEM_RC112,NAS,WR_CN,RC113_ES113
NAS_IO,FML_NAS_WRAN_CORE_IO_RC112,NAS,WR_CN,RC113_ES113
NAS_CPU,FML_NAS_WRAN_LTE_CPU_RC112,NAS,WR_LR,RC113_ES113
NAS_MEM,FML_NAS_WRAN_LTE_MEM_RC112,NAS,WR_LR,RC113_ES113
NAS_IO,FML_NAS_WRAN_LTE_IO_RC112,NAS,WR_LR,RC113_ES113
NAS_CPU,FML_NAS_WRAN_LTE_CORE_CPU_RC112,NAS,WR_LR_CN,RC113_ES113
NAS_MEM,FML_NAS_WRAN_LTE_CORE_MEM_RC112,NAS,WR_LR_CN,RC113_ES113
NAS_IO,FML_NAS_WRAN_LTE_CORE_IO_RC112,NAS,WR_LR_CN,RC113_ES113
NAS_CPU,FML_NAS_CORE_CPU_RC112,NAS,CN,RC113_ES113
NAS_MEM,FML_NAS_CORE_MEM_RC112,NAS,CN,RC113_ES113
NAS_IO,FML_NAS_CORE_IO_RC112,NAS,CN,RC113_ES113
STORAGE_CPU,FML_STORAGE_LTE_CPU_RC112,STORAGE,LR,RC113_ES113
STORAGE_MEM,FML_STORAGE_LTE_MEM_RC112,STORAGE,LR,RC113_ES113
STORAGE_IO,FML_STORAGE_LTE_IO_RC112,STORAGE,LR,RC113_ES113
STORAGE_CPU,FML_STORAGE_LTE_CORE_CPU_RC112,STORAGE,LR_CN,RC113_ES113
STORAGE_MEM,FML_STORAGE_LTE_CORE_MEM_RC112,STORAGE,LR_CN,RC113_ES113
STORAGE_IO,FML_STORAGE_LTE_CORE_IO_RC112,STORAGE,LR_CN,RC113_ES113
STORAGE_CPU,FML_STORAGE_WRAN_CPU_RC112,STORAGE,WR,RC113_ES113
STORAGE_MEM,FML_STORAGE_WRAN_MEM_RC112,STORAGE,WR,RC113_ES113
STORAGE_IO,FML_STORAGE_WRAN_IO_RC112,STORAGE,WR,RC113_ES113
STORAGE_CPU,FML_STORAGE_WRAN_CORE_CPU_RC112,STORAGE,WR_CN,RC113_ES113
STORAGE_MEM,FML_STORAGE_WRAN_CORE_MEM_RC112,STORAGE,WR_CN,RC113_ES113
STORAGE_IO,FML_STORAGE_WRAN_CORE_IO_RC112,STORAGE,WR_CN,RC113_ES113
STORAGE_CPU,FML_STORAGE_WRAN_LTE_CPU_RC112,STORAGE,WR_LR,RC113_ES113
STORAGE_MEM,FML_STORAGE_WRAN_LTE_MEM_RC112,STORAGE,WR_LR,RC113_ES113
STORAGE_IO,FML_STORAGE_WRAN_LTE_IO_RC112,STORAGE,WR_LR,RC113_ES113
STORAGE_CPU,FML_STORAGE_WRAN_LTE_CORE_CPU_RC112,STORAGE,WR_LR_CN,RC113_ES113
STORAGE_MEM,FML_STORAGE_WRAN_LTE_CORE_MEM_RC112,STORAGE,WR_LR_CN,RC113_ES113
STORAGE_IO,FML_STORAGE_WRAN_LTE_CORE_IO_RC112,STORAGE,WR_LR_CN,RC113_ES113
STORAGE_CPU,FML_STORAGE_CORE_CPU_RC112,STORAGE,CN,RC113_ES113
STORAGE_MEM,FML_STORAGE_CORE_MEM_RC112,STORAGE,CN,RC113_ES113
STORAGE_IO,FML_STORAGE_CORE_IO_RC112,STORAGE,CN,RC113_ES113
DAE_CPU,FML_DAE_LTE_CPU_RC112,DAE,LR,RC113_ES113
DAE_MEM,FML_DAE_LTE_MEM_RC112,DAE,LR,RC113_ES113
DAE_IO,FML_DAE_LTE_IO_RC112,DAE,LR,RC113_ES113
DAE_CPU,FML_DAE_LTE_CORE_CPU_RC112,DAE,LR_CN,RC113_ES113
DAE_MEM,FML_DAE_LTE_CORE_MEM_RC112,DAE,LR_CN,RC113_ES113
DAE_IO,FML_DAE_LTE_CORE_IO_RC112,DAE,LR_CN,RC113_ES113
DAE_CPU,FML_DAE_WRAN_CPU_RC112,DAE,WR,RC113_ES113
DAE_MEM,FML_DAE_WRAN_MEM_RC112,DAE,WR,RC113_ES113
DAE_IO,FML_DAE_WRAN_IO_RC112,DAE,WR,RC113_ES113
DAE_CPU,FML_DAE_WRAN_CORE_CPU_RC112,DAE,WR_CN,RC113_ES113
DAE_MEM,FML_DAE_WRAN_CORE_MEM_RC112,DAE,WR_CN,RC113_ES113
DAE_IO,FML_DAE_WRAN_CORE_IO_RC112,DAE,WR_CN,RC113_ES113
DAE_CPU,FML_DAE_WRAN_LTE_CPU_RC112,DAE,WR_LR,RC113_ES113
DAE_MEM,FML_DAE_WRAN_LTE_MEM_RC112,DAE,WR_LR,RC113_ES113
DAE_IO,FML_DAE_WRAN_LTE_IO_RC112,DAE,WR_LR,RC113_ES113
DAE_CPU,FML_DAE_WRAN_LTE_CORE_CPU_RC112,DAE,WR_LR_CN,RC113_ES113
DAE_MEM,FML_DAE_WRAN_LTE_CORE_MEM_RC112,DAE,WR_LR_CN,RC113_ES113
DAE_IO,FML_DAE_WRAN_LTE_CORE_IO_RC112,DAE,WR_LR_CN,RC113_ES113
DAE_CPU,FML_DAE_CORE_CPU_RC112,DAE,CN,RC113_ES113
DAE_MEM,FML_DAE_CORE_MEM_RC112,DAE,CN,RC113_ES113
DAE_IO,FML_DAE_CORE_IO_RC112,DAE,CN,RC113_ES113
SWITCH_CPU,FML_SWITCH_LTE_CPU_RC112,SWITCH,LR,RC113_ES113
SWITCH_MEM,FML_SWITCH_LTE_MEM_RC112,SWITCH,LR,RC113_ES113
SWITCH_IO,FML_SWITCH_LTE_IO_RC112,SWITCH,LR,RC113_ES113
SWITCH_CPU,FML_SWITCH_LTE_CORE_CPU_RC112,SWITCH,LR_CN,RC113_ES113
SWITCH_MEM,FML_SWITCH_LTE_CORE_MEM_RC112,SWITCH,LR_CN,RC113_ES113
SWITCH_IO,FML_SWITCH_LTE_CORE_IO_RC112,SWITCH,LR_CN,RC113_ES113
SWITCH_CPU,FML_SWITCH_WRAN_CPU_RC112,SWITCH,WR,RC113_ES113
SWITCH_MEM,FML_SWITCH_WRAN_MEM_RC112,SWITCH,WR,RC113_ES113
SWITCH_IO,FML_SWITCH_WRAN_IO_RC112,SWITCH,WR,RC113_ES113
SWITCH_CPU,FML_SWITCH_WRAN_CORE_CPU_RC112,SWITCH,WR_CN,RC113_ES113
SWITCH_MEM,FML_SWITCH_WRAN_CORE_MEM_RC112,SWITCH,WR_CN,RC113_ES113
SWITCH_IO,FML_SWITCH_WRAN_CORE_IO_RC112,SWITCH,WR_CN,RC113_ES113
SWITCH_CPU,FML_SWITCH_WRAN_LTE_CPU_RC112,SWITCH,WR_LR,RC113_ES113
SWITCH_MEM,FML_SWITCH_WRAN_LTE_MEM_RC112,SWITCH,WR_LR,RC113_ES113
SWITCH_IO,FML_SWITCH_WRAN_LTE_IO_RC112,SWITCH,WR_LR,RC113_ES113
SWITCH_CPU,FML_SWITCH_WRAN_LTE_CORE_CPU_RC112,SWITCH,WR_LR_CN,RC113_ES113
SWITCH_MEM,FML_SWITCH_WRAN_LTE_CORE_MEM_RC112,SWITCH,WR_LR_CN,RC113_ES113
SWITCH_IO,FML_SWITCH_WRAN_LTE_CORE_IO_RC112,SWITCH,WR_LR_CN,RC113_ES113
SWITCH_CPU,FML_SWITCH_CORE_CPU_RC112,SWITCH,CN,RC113_ES113
SWITCH_MEM,FML_SWITCH_CORE_MEM_RC112,SWITCH,CN,RC113_ES113
SWITCH_IO,FML_SWITCH_CORE_IO_RC112,SWITCH,CN,RC113_ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,LR,RC113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,LR_CN,RC113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR,RC113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR_CN,RC113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR_LR,RC113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR_LR_CN,RC113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,CN,RC113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,LR,ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,LR_CN,ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR,ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR_CN,ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR_LR,ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR_LR_CN,ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,CN,ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,GR,ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,LR,RC113_ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,LR_CN,RC113_ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR,RC113_ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR_CN,RC113_ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR_LR,RC113_ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,WR_LR_CN,RC113_ES113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,CN,RC113_ES113
SWITCH_CPU,FML_SWITCH_EE_CPU_EE112,SWITCH,Packet Core Only,EE113
SWITCH_MEM,FML_SWITCH_EE_MEM_EE112,SWITCH,Packet Core Only,EE113
SWITCH_IO,FML_SWITCH_EE_IO_EE112,SWITCH,Packet Core Only,EE113
SWITCH_CPU,FML_SWITCH_EE_CPU_EE112,SWITCH,Packet Core & RAN,EE113
SWITCH_MEM,FML_SWITCH_EE_MEM_EE112,SWITCH,Packet Core & RAN,EE113
SWITCH_IO,FML_SWITCH_EE_IO_EE112,SWITCH,Packet Core & RAN,EE113
ENCLOSURE_CPU,FML_ENCLOSURE_CPU_EE112,ENCLOSURE,Packet Core Only,EE113
ENCLOSURE_MEM,FML_ENCLOSURE_MEM_EE112,ENCLOSURE,Packet Core Only,EE113
ENCLOSURE_IO,FML_ENCLOSURE_IO_EE112,ENCLOSURE,Packet Core Only,EE113
ENCLOSURE_CPU,FML_ENCLOSURE_CPU_EE112,ENCLOSURE,Packet Core & RAN,EE113
ENCLOSURE_MEM,FML_ENCLOSURE_MEM_EE112,ENCLOSURE,Packet Core & RAN,EE113
ENCLOSURE_IO,FML_ENCLOSURE_IO_EE112,ENCLOSURE,Packet Core & RAN,EE113
EE_CPU,FML_EE_CPU_EE112,EE,Packet Core Only,EE113
EE_MEM,FML_EE_MEM_EE112,EE,Packet Core Only,EE113
EE_IO,FML_EE_IO_EE112,EE,Packet Core Only,EE113
EE_CPU,FML_EE_CPU_EE112,EE,Packet Core & RAN,EE113
EE_MEM,FML_EE_MEM_EE112,EE,Packet Core & RAN,EE113
EE_IO,FML_EE_IO_EE112,EE,Packet Core & RAN,EE113
MWS_CPU,FML_MWS_CPU_EE112,MWS,Packet Core Only,EE113
MWS_MEM,FML_MWS_MEM_EE112,MWS,Packet Core Only,EE113
MWS_IO,FML_MWS_IO_EE112,MWS,Packet Core Only,EE113
MWS_CPU,FML_MWS_CPU_EE112,MWS,Packet Core & RAN,EE113
MWS_MEM,FML_MWS_MEM_EE112,MWS,Packet Core & RAN,EE113
MWS_IO,FML_MWS_IO_EE112,MWS,Packet Core & RAN,EE113
DAE_CPU,FML_DAE_CPU_EE112,DAE,Packet Core Only,EE113
DAE_MEM,FML_DAE_MEM_EE112,DAE,Packet Core Only,EE113
DAE_IO,FML_DAE_IO_EE112,DAE,Packet Core Only,EE113
DAE_CPU,FML_DAE_CPU_EE112,DAE,Packet Core & RAN,EE113
DAE_MEM,FML_DAE_MEM_EE112,DAE,Packet Core & RAN,EE113
DAE_IO,FML_DAE_IO_EE112,DAE,Packet Core & RAN,EE113
NAS_CPU,FML_NAS_CPU_EE112,NAS,Packet Core Only,EE113
NAS_MEM,FML_NAS_MEM_EE112,NAS,Packet Core Only,EE113
NAS_IO,FML_NAS_IO_EE112,NAS,Packet Core Only,EE113
NAS_CPU,FML_NAS_CPU_EE112,NAS,Packet Core & RAN,EE113
NAS_MEM,FML_NAS_MEM_EE112,NAS,Packet Core & RAN,EE113
NAS_IO,FML_NAS_IO_EE112,NAS,Packet Core & RAN,EE113
OMBS_CPU,FML_OMBS_CPU_EE112,OMBS,Packet Core Only,EE113
OMBS_MEM,FML_OMBS_MEM_EE112,OMBS,Packet Core Only,EE113
OMBS_IO,FML_OMBS_IO_EE112,OMBS,Packet Core Only,EE113
OMBS_CPU,FML_OMBS_CPU_EE112,OMBS,Packet Core & RAN,EE113
OMBS_MEM,FML_OMBS_MEM_EE112,OMBS,Packet Core & RAN,EE113
OMBS_IO,FML_OMBS_IO_EE112,OMBS,Packet Core & RAN,EE113
STORAGE_CPU,FML_STORAGE_CPU_EE112,STORAGE,Packet Core Only,EE113
STORAGE_MEM,FML_STORAGE_MEM_EE112,STORAGE,Packet Core Only,EE113
STORAGE_IO,FML_STORAGE_IO_EE112,STORAGE,Packet Core Only,EE113
STORAGE_CPU,FML_STORAGE_CPU_EE112,STORAGE,Packet Core & RAN,EE113
STORAGE_MEM,FML_STORAGE_MEM_EE112,STORAGE,Packet Core & RAN,EE113
STORAGE_IO,FML_STORAGE_IO_EE112,STORAGE,Packet Core & RAN,EE113
PRESENTATION_CPU,FML_PRESENTATION_CPU_EE112,PRESENTATION,Packet Core Only,EE113
PRESENTATION_MEM,FML_PRESENTATION_MEM_EE112,PRESENTATION,Packet Core Only,EE113
PRESENTATION_IO,FML_PRESENTATION_IO_EE112,PRESENTATION,Packet Core Only,EE113
PRESENTATION_CPU,FML_PRESENTATION_CPU_EE112,PRESENTATION,Packet Core & RAN,EE113
PRESENTATION_MEM,FML_PRESENTATION_MEM_EE112,PRESENTATION,Packet Core & RAN,EE113
PRESENTATION_IO,FML_PRESENTATION_IO_EE112,PRESENTATION,Packet Core & RAN,EE113
MEDIATION_CPU,FML_MEDIATION_CPU_EE112,MEDIATION,Packet Core Only,EE113
MEDIATION_MEM,FML_MEDIATION_MEM_EE112,MEDIATION,Packet Core Only,EE113
MEDIATION_IO,FML_MEDIATION_IO_EE112,MEDIATION,Packet Core Only,EE113
MEDIATION_CPU,FML_MEDIATION_CPU_EE112,MEDIATION,Packet Core & RAN,EE113
MEDIATION_MEM,FML_MEDIATION_MEM_EE112,MEDIATION,Packet Core & RAN,EE113
MEDIATION_IO,FML_MEDIATION_IO_EE112,MEDIATION,Packet Core & RAN,EE113
COORDINATOR_CPU,FML_COORDINATOR_CPU_EE112,COORDINATOR,Packet Core Only,EE113
COORDINATOR_MEM,FML_COORDINATOR_MEM_EE112,COORDINATOR,Packet Core Only,EE113
COORDINATOR_IO,FML_COORDINATOR_IO_EE112,COORDINATOR,Packet Core Only,EE113
COORDINATOR_CPU,FML_COORDINATOR_CPU_EE112,COORDINATOR,Packet Core & RAN,EE113
COORDINATOR_MEM,FML_COORDINATOR_MEM_EE112,COORDINATOR,Packet Core & RAN,EE113
COORDINATOR_IO,FML_COORDINATOR_IO_EE112,COORDINATOR,Packet Core & RAN,EE113
IQSERVER_CPU,FML_IQSERVER_CPU_EE112,IQSERVER,Packet Core Only,EE113
IQSERVER_MEM,FML_IQSERVER_MEM_EE112,IQSERVER,Packet Core Only,EE113
IQSERVER_IO,FML_IQSERVER_IO_EE112,IQSERVER,Packet Core Only,EE113
IQSERVER_CPU,FML_IQSERVER_CPU_EE112,IQSERVER,Packet Core & RAN,EE113
IQSERVER_MEM,FML_IQSERVER_MEM_EE112,IQSERVER,Packet Core & RAN,EE113
IQSERVER_IO,FML_IQSERVER_IO_EE112,IQSERVER,Packet Core & RAN,EE113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,Packet Core Only,EE113
ENCLOSURE_NUMBER,FML_ENCLOSURE,ENCLOSURE,Packet Core & RAN,EE113
TEST_CPU,FML_TEST_CPU,TEST,LR,RC112
